GlobalId,Name,Pset_PCL.PCL ID,Pset_SmartPlant 3D.Description,Pset_SmartPlant 3D.Location,X,Y,Z,Voxel
0wbTrDtgbCG8Vv6iNq9zqc,Geometry,2613d4e1-974c-4606-899c-3c4498c1a783,"Ball valve, 2 in, RFFE, Class 150, , , , ASME-B16.34, ASTM A352-LCB",E 126724 mm          N 278298 mm           EL+ 250 mm,126.724,278.298,0.25,"Vx(3,3,1)"
3M3Jk8KPL06gJ8WMqVAEKK,Insulation Volume,f38484df-8ce0-4820-b1e3-bdb5fb34b69b,"Ball valve, 2 in, RFFE, Class 150, , , , ASME-B16.34, ASTM A352-LCB",E 126724 mm          N 278298 mm           EL+ 250 mm,126.724,278.298,0.25,"Vx(3,3,1)"
0bauC6byf9cAjjP3Th5VkE,Geometry,8c932dd8-21f7-40b8-9da0-6bc35dc78681,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 116552 mm          N 282316 mm          EL+ 8880 mm,116.552,282.316,8.88,"Vx(2,3,2)"
3OV8kfmkv4CgDQ74ndh0Ic,Insulation Volume,0c3b2eff-eb47-4b1d-bb7b-af653de9a20a,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 116552 mm          N 282316 mm          EL+ 8880 mm,116.552,282.316,8.88,"Vx(2,3,2)"
2P$6wejm17oQh0l1s9ISMj,Geometry,d6f017e6-4422-4b7b-8dec-b36b4abe148c,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 125880 mm          N 279518 mm          EL+ 9033 mm,125.88,279.518,9.033,"Vx(3,3,2)"
2GcYVE4RTB68KcQFNTSPdG,Insulation Volume,9f650fea-80bc-469c-8e44-73420ca0f761,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 125880 mm          N 279518 mm          EL+ 9033 mm,125.88,279.518,9.033,"Vx(3,3,2)"
3ki3EMuELEIPDpJFCJvvEI,Geometry,1e4f7321-d8e8-417f-a1c3-56fdbac13b5c,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 125880 mm          N 279518 mm           EL+ 250 mm,125.88,279.518,0.25,"Vx(3,3,1)"
2zZEqhmHT6oRK5bDenPhFP,Insulation Volume,cd98f123-2760-4bb1-80cd-02460acf6211,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 125880 mm          N 279518 mm           EL+ 250 mm,125.88,279.518,0.25,"Vx(3,3,1)"
1BNCisu$51MeIHCVykqtsa,Geometry,5d98627f-3850-4c05-bcdf-7edccab07efb,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 125880 mm          N 278298 mm           EL+ 250 mm,125.88,278.298,0.25,"Vx(3,3,1)"
3Ycx6EwvjA9hbU1D5I_F1$,Insulation Volume,67f89e9d-8b5d-4838-a0af-02957b55c0ee,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 125880 mm          N 278298 mm           EL+ 250 mm,125.88,278.298,0.25,"Vx(3,3,1)"
0NRHFoaIH9r9kGnqgeRsjP,Geometry,fb8ef1ae-3257-41b8-89e2-fa94e79a6361,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 116552 mm          N 279518 mm          EL+ 8880 mm,116.552,279.518,8.88,"Vx(2,3,2)"
0Vx_KyVp53fxrI3M9t_cIS,Insulation Volume,364ea3e1-d984-41d7-88ff-5f416a4862c9,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 116552 mm          N 279518 mm          EL+ 8880 mm,116.552,279.518,8.88,"Vx(2,3,2)"
0vSPEWpYbDmvtXv9O9WmRr,Geometry,89d7284a-325d-46f8-8755-1e3e5112166c,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 116552 mm          N 279518 mm          EL+ 9033 mm,116.552,279.518,9.033,"Vx(2,3,2)"
2JfhVh7LzApuou7kQcFIZj,Insulation Volume,638bfb84-7a57-4c0f-967b-d08ffcc175a4,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 116552 mm          N 279518 mm          EL+ 9033 mm,116.552,279.518,9.033,"Vx(2,3,2)"
1GouHF2ijFYOYFV1o0Q9aW,Geometry,4287d300-947d-49c1-967d-4cc03615064f,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 113694 mm          N 282316 mm          EL+ 8880 mm,113.694,282.316,8.88,"Vx(2,3,2)"
1_p8RykwX6q939HFUnZE9S,Insulation Volume,0f3b990b-19c7-4bc8-b65d-46efd1dc9cd6,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 113694 mm          N 282316 mm          EL+ 8880 mm,113.694,282.316,8.88,"Vx(2,3,2)"
22sawfEKPE79qgzjAwNFp$,Geometry,11ef265c-e82a-45a4-b8c2-ab0ce899c583,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 113694 mm          N 281299 mm          EL+ 8880 mm,113.694,281.299,8.88,"Vx(2,3,2)"
2BKZfoVvbDi9oEMby$uIIa,Insulation Volume,e4fcd60a-fc53-4791-b13b-2a1bba262142,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 113694 mm          N 281299 mm          EL+ 8880 mm,113.694,281.299,8.88,"Vx(2,3,2)"
2sTVaEoavD8gBe4AGQVG$Z,Geometry,6ef732f1-45ce-4d71-b7a7-fbf38e22f0d6,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 113694 mm          N 281299 mm          EL+ 9701 mm,113.694,281.299,9.701,"Vx(2,3,2)"
0dFlSNo5bAbxt6OtJ0J0uQ,Insulation Volume,7b759b7b-e5da-4f13-8a47-7ca2e35dfd26,"90o elbow, 50 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 113694 mm          N 281299 mm          EL+ 9701 mm,113.694,281.299,9.701,"Vx(2,3,2)"
05RIR8emL5JORt$COFR8hk,Geometry,9c6d8b10-5d95-4c6f-9309-063c6a4885a7,"Weld neck flange, 50 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 126118 mm          N 278298 mm           EL+ 250 mm,126.118,278.298,0.25,"Vx(3,3,1)"
0icFOUIbn6PPvPrX9LYEGx,Insulation Volume,9e4d42d7-e03a-4328-b65c-472c094b813b,"Weld neck flange, 50 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 126118 mm          N 278298 mm           EL+ 250 mm,126.118,278.298,0.25,"Vx(3,3,1)"
08xgHcLlTExB2KD_evGFkV,Geometry,be6a0f1a-5984-4eba-87a9-e6feca876612,"Weld neck flange, 50 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 126306 mm          N 278298 mm           EL+ 250 mm,126.306,278.298,0.25,"Vx(3,3,1)"
3WBhLoPQT8ThJKv44EWG6U,Insulation Volume,a4bbf660-47ec-43d5-b77e-267b61b80946,"Weld neck flange, 50 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 126306 mm          N 278298 mm           EL+ 250 mm,126.306,278.298,0.25,"Vx(3,3,1)"
2ulITYDOPAABPLBzJMQhE9,Geometry,507f4d17-99b5-4e4a-aab8-33abca7668e3,"Weld neck flange, 50 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 126630 mm          N 278298 mm           EL+ 250 mm,126.63,278.298,0.25,"Vx(3,3,1)"
0o8Jvrt8DCRx4pvFTqkNoA,Insulation Volume,740ee73f-2ab1-4f8f-b46e-a6ca8d555306,"Weld neck flange, 50 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 126630 mm          N 278298 mm           EL+ 250 mm,126.63,278.298,0.25,"Vx(3,3,1)"
0sSkdYO_v46RbplTB9V0Xy,Geometry,7c8c61bd-f372-4ba8-820d-1f0792282697,"Weld neck flange, 50 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 126817 mm          N 278298 mm           EL+ 250 mm,126.817,278.298,0.25,"Vx(3,3,1)"
2kuBZP9HD8LegBUXc9uWD5,Insulation Volume,e0ef2e48-2df6-46ff-ba9e-3f93cfab03c3,"Weld neck flange, 50 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A350-LF2",E 126817 mm          N 278298 mm           EL+ 250 mm,126.817,278.298,0.25,"Vx(3,3,1)"
13e_GujXf9L9ug3HBiY3Jx,Geometry,733e1693-29dd-4a58-a928-4d4cdfb48c25,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 121216 mm          N 279518 mm          EL+ 9033 mm,121.216,279.518,9.033,"Vx(2,3,2)"
2EQOopkZbDPBgqx4FyQbni,Insulation Volume,07a948f9-5269-46e5-bf5a-31ac341555e3,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 121216 mm          N 279518 mm          EL+ 9033 mm,121.216,279.518,9.033,"Vx(2,3,2)"
3Y1J2qaw10mvHjlV1nMJDm,Geometry,0825af34-b9f3-44a0-b6cc-ca5794c7a937,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 113694 mm          N 281299 mm          EL+ 9291 mm,113.694,281.299,9.291,"Vx(2,3,2)"
1lcOenPNf3Yh3s7N5N$6V9,Insulation Volume,84632340-46b6-4257-8548-dbcaf594bc2b,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 113694 mm          N 281299 mm          EL+ 9291 mm,113.694,281.299,9.291,"Vx(2,3,2)"
2_vBe2fwT0Ne$dhN3Y2v6T,Geometry,19470fb2-0946-4651-883e-c23e3b02b8aa,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 113271 mm          N 281299 mm          EL+ 9701 mm,113.271,281.299,9.701,"Vx(2,3,2)"
2pEkHCZYP9NPOoFA0MPbF_,Insulation Volume,1825e6cc-d04d-4130-b9a5-e5ccc4bc66f4,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 113271 mm          N 281299 mm          EL+ 9701 mm,113.271,281.299,9.701,"Vx(2,3,2)"
1ajKz1zNX8yhcvKrEQLn2C,Geometry,47770c4d-8c6e-40db-882e-1d37c6695623,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 113694 mm          N 281807 mm          EL+ 8880 mm,113.694,281.807,8.88,"Vx(2,3,2)"
07PjZj3IP10gbDPhv5oWmm,Insulation Volume,d4f3f5aa-b5d1-4ae4-8048-72713e33a7b1,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 113694 mm          N 281807 mm          EL+ 8880 mm,113.694,281.807,8.88,"Vx(2,3,2)"
3QJ_bwp5P1kA8eZ0r1xGCC,Geometry,1ff6b05a-39a7-4d33-a874-38fc9c06eee5,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 116552 mm          N 280917 mm          EL+ 8880 mm,116.552,280.917,8.88,"Vx(2,3,2)"
1JTxE4_JT95uPjjvogeRox,Insulation Volume,ab26b37a-cbff-4d55-9faf-14bc35685f9a,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 116552 mm          N 280917 mm          EL+ 8880 mm,116.552,280.917,8.88,"Vx(2,3,2)"
3GLWcac790LRMHZQF2GPMa,Geometry,cddfb925-f8cb-4e19-9a2a-27df0736b2c8,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 115123 mm          N 282316 mm          EL+ 8880 mm,115.123,282.316,8.88,"Vx(2,3,2)"
3yuBAMkLLBVwgp04$vR4o7,Insulation Volume,b98a11d0-8234-4c7f-a295-5ec6c29d6d7d,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 115123 mm          N 282316 mm          EL+ 8880 mm,115.123,282.316,8.88,"Vx(2,3,2)"
1$aA8wIpfAhOVHBXEPgjMg,Geometry,84e7050b-2ace-46b4-a4e6-8b71d5860f27,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 127004 mm          N 278298 mm           EL+ 250 mm,127.004,278.298,0.25,"Vx(3,3,1)"
0CxKY5qHTEyAyJz7VsJ3Od,Insulation Volume,cc4b2e16-c9af-44d5-9bc0-9efbb4106eef,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 127004 mm          N 278298 mm           EL+ 250 mm,127.004,278.298,0.25,"Vx(3,3,1)"
2h7Tzpynn3KxSFXzllqSY4,Geometry,52cca599-8e63-4e3f-992a-e3135b65bd6b,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 126518 mm          N 278298 mm           EL+ 250 mm,126.518,278.298,0.25,"Vx(3,3,1)"
2gJRNDOtTEuBSAqq2l9oO8,Insulation Volume,2afaa678-4108-41b6-b747-52482f7da968,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 126518 mm          N 278298 mm           EL+ 250 mm,126.518,278.298,0.25,"Vx(3,3,1)"
3BP_BqxCn4FPzjbzgDDDAW,Geometry,fd77f441-0703-4f9b-af20-87c31e7299fc,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 126006 mm          N 278298 mm           EL+ 250 mm,126.006,278.298,0.25,"Vx(3,3,1)"
0TJQRO_pzBuQBml3OvCAhK,Insulation Volume,d405e074-14b0-4626-b0d3-c25d3ed9466a,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 126006 mm          N 278298 mm           EL+ 250 mm,126.006,278.298,0.25,"Vx(3,3,1)"
0u3UX9gtz7x88bn52tBQMT,Geometry,da9cbd63-d0b6-49f4-87e5-efd5d9d64919,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 125880 mm          N 279518 mm          EL+ 4641 mm,125.88,279.518,4.641,"Vx(3,3,2)"
0ngDJceij0_B_ITPPC6LFM,Insulation Volume,d764f593-d67d-4c0b-9f7d-aaba940fc1f2,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 125880 mm          N 279518 mm          EL+ 4641 mm,125.88,279.518,4.641,"Vx(3,3,2)"
3gGZeOc2H8NB366rtj5ArY,Geometry,6f789b6d-0cdd-464b-8177-6c78221a0876,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 125880 mm          N 278908 mm           EL+ 250 mm,125.88,278.908,0.25,"Vx(3,3,1)"
1PBufvgTD5gxo35u_ZqkeL,Insulation Volume,2882f449-ee0d-4394-9bdc-4013dc28f8cd,"Pipe stock, 50 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Seamless",E 125880 mm          N 278908 mm           EL+ 250 mm,125.88,278.908,0.25,"Vx(3,3,1)"
03kyJf$f947xo0erJMzlgT,Geometry,a89c425b-53c0-4197-a5cc-ba9d7bc602b6,"90o elbow, 150 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 115518 mm          N 312100 mm          EL+ 7584 mm,115.518,312.1,7.584,"Vx(2,6,2)"
2hLn3R3bv4SeEN9gjt4v8v,Insulation Volume,9a6241ff-b818-4917-a9f8-1dbf3f4c3e30,"90o elbow, 150 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 115518 mm          N 312100 mm          EL+ 7584 mm,115.518,312.1,7.584,"Vx(2,6,2)"
2YXOBOmU1CF8uZHsu9NaSr,Geometry,18415ed1-b8b9-41aa-a59c-b09a0115cb87,"90o elbow, 150 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 115518 mm          N 312100 mm         EL+ 12150 mm,115.518,312.1,12.15,"Vx(2,6,2)"
33LmxcE1X4evJeB7VRdzAo,Insulation Volume,3e0a241a-c513-497b-8a34-f6ad7e9d7afb,"90o elbow, 150 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 115518 mm          N 312100 mm         EL+ 12150 mm,115.518,312.1,12.15,"Vx(2,6,2)"
0SNS12efLBXRZCyGTuaYHg,Geometry,47d740ff-e4cd-4d76-a591-6e8974c749b9,"Slip-on flange, 150 mm, RFFE/HCE, Class 150, ASME-B16.5, ASTM A350-LF2",E 116092 mm          N 311416 mm         EL+ 12150 mm,116.092,311.416,12.15,"Vx(2,6,2)"
2JosQJRYvEqvp0D3VpJs3k,Insulation Volume,0fef9e1d-5351-4b52-be51-a496d850c753,"Slip-on flange, 150 mm, RFFE/HCE, Class 150, ASME-B16.5, ASTM A350-LF2",E 116092 mm          N 311416 mm         EL+ 12150 mm,116.092,311.416,12.15,"Vx(2,6,2)"
1dbUd8JMz1cgrF4CfqhtN4,Geometry,08a0555d-4a00-4d3a-9927-26d91bc871d5,"Pipe stock, 150 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Buttweld",E 115518 mm          N 312100 mm          EL+ 9867 mm,115.518,312.1,9.867,"Vx(2,6,2)"
0v5qOkUPX4bB9CnSvV0Vw7,Insulation Volume,bc4de4b4-4c29-4f2f-9042-42278fb6fdda,"Pipe stock, 150 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Buttweld",E 115518 mm          N 312100 mm          EL+ 9867 mm,115.518,312.1,9.867,"Vx(2,6,2)"
2DjstbFfDBUwKG2KsLPmSR,Geometry,de3800b1-39d1-4fcc-866f-4d1880a3f41a,"Pipe stock, 150 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Buttweld",E 114270 mm          N 312100 mm          EL+ 7584 mm,114.27,312.1,7.584,"Vx(2,6,2)"
1rfkJCx31ElBxqEwkAubnc,Insulation Volume,177e0d4b-9c09-499f-a426-f4048d6200d9,"Pipe stock, 150 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Buttweld",E 114270 mm          N 312100 mm          EL+ 7584 mm,114.27,312.1,7.584,"Vx(2,6,2)"
2cYzbzwor52xx2fzR7iwv9,Geometry,a8626ce8-0ac2-4c3f-933a-6937453bad82,"Pipe stock, 150 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Buttweld",E 115876 mm          N 311674 mm         EL+ 12150 mm,115.876,311.674,12.15,"Vx(2,6,2)"
1NWTl1DQvCOghsK_yAdPCM,Insulation Volume,e993a9f5-783d-4cd4-bc12-4b48df7212f9,"Pipe stock, 150 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Buttweld",E 115876 mm          N 311674 mm         EL+ 12150 mm,115.876,311.674,12.15,"Vx(2,6,2)"
3Djwzg6ir54uDr84lWH75v,90 Degree Direction Change-0650,0c4a31aa-6be0-4afb-b9f1-63455cdfc117,"90o elbow, 150 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 116971 mm          N 312729 mm          EL+ 1191 mm,116.971,312.729,1.191,"Vx(2,7,1)"
1R7cXUx4r4y8ejUpUIsJae,Pipe,49df833a-7b06-415a-b43c-0f6ef4b6a693,"Pipe stock, 150 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Buttweld",E 116971 mm          N 312729 mm           EL+ 201 mm,116.971,312.729,0.201,"Vx(2,7,1)"
0m8dcSaF5EOgqItRP5GqZ6,Pipe,26c2f5a4-0a08-4263-9b11-0714ea596f99,"Pipe stock, 150 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Buttweld",E 117273 mm          N 312729 mm          EL+ 1191 mm,117.273,312.729,1.191,"Vx(2,7,1)"
0co6_hlRr1QwCU7awhF9i0,Geometry,24feb562-1b62-4716-995f-02d15490b1c7,"90o elbow, 150 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 117700 mm          N 312729 mm          EL+ 1191 mm,117.7,312.729,1.191,"Vx(2,7,1)"
36h$VMZSn5j94GMgYgcenP,Insulation Volume,ee875bb6-c8fa-4221-ba2d-3f65512a7427,"90o elbow, 150 mm, BE, ASME-B16.9, ASTM A420-WPL6",E 117700 mm          N 312729 mm          EL+ 1191 mm,117.7,312.729,1.191,"Vx(2,7,1)"
3A9xtf9xT4pvxayHaPjaYG,Geometry,6ecb401a-c47f-4bb9-a5f2-ec92538f93c2,"Pipe stock, 150 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Buttweld",E 117700 mm          N 312729 mm           EL+ 740 mm,117.7,312.729,0.74,"Vx(2,7,1)"
3oR4ZTp7H1zgZeW9cMxn9f,Insulation Volume,172028e0-3d0c-44f3-9426-16c1d46b7983,"Pipe stock, 150 mm, BE, S-STD, ASME-B36.10M, ASTM A333-6, Buttweld",E 117700 mm          N 312729 mm           EL+ 740 mm,117.7,312.729,0.74,"Vx(2,7,1)"
05hDheM7f4XuRCBCO2kJvF,90 Degree Direction Change-46403,57dd5a80-3ffa-405d-97fc-1f188b614f86,"90o elbow, 25 mm, SWE, Class 3000, ASME-B16.11, ASTM A350-LF2",E 117346 mm          N 312729 mm          EL+ 1597 mm,117.346,312.729,1.597,"Vx(2,7,1)"
22$VKA4Aj4px3c_AH1b$MK,90 Degree Direction Change-46404,38e174e3-401d-406b-93df-69557ffffbbb,"90o elbow, 25 mm, SWE, Class 3000, ASME-B16.11, ASTM A350-LF2",E 117346 mm          N 312951 mm          EL+ 1597 mm,117.346,312.951,1.597,"Vx(2,7,1)"
21uzBe9xD9lAtmknNb4RrH,Pipe,ba93c816-f888-4dbe-a530-239f62eaea56,"Pipe stock, 25 mm, PE, S-XS, ASME-B36.10M, ASTM A333-6, Seamless",E 117346 mm          N 312951 mm          EL+ 1536 mm,117.346,312.951,1.536,"Vx(2,7,1)"
3r8mWQw596XerHuYExo3$_,Pipe,1cae8705-7ba0-4adb-9a21-2bc693e6885c,"Pipe stock, 25 mm, PE, S-XS, ASME-B36.10M, ASTM A333-6, Seamless",E 117346 mm          N 312729 mm          EL+ 1436 mm,117.346,312.729,1.436,"Vx(2,7,1)"
1Qms3TNo9EZge$wOjIztQt,Pipe,f7d622fe-8fef-449a-b048-c90e947f91c7,"Pipe stock, 25 mm, PE, S-XS, ASME-B36.10M, ASTM A333-6, Seamless",E 117346 mm          N 312840 mm          EL+ 1597 mm,117.346,312.84,1.597,"Vx(2,7,1)"
2S1V85XEPCHhNSoa26Qnkv,Sockolet-8462,2ccebf74-f53c-4741-a48b-95b815883975,"SockoletÃÂ®, reducing, 150 mm x 25 mm, BE/SWE, Class 3000, MSS SP-97, ASTM A350-LF2",E 117346 mm          N 312729 mm          EL+ 1191 mm,117.346,312.729,1.191,"Vx(2,7,1)"
1vFw3D_e53gOP3Jtf8yxEj,Geometry,2b9d0a94-da33-4906-904b-4a5374fec559,"Globe valve, 1 in, SWE/FTE, Class 800, API trim No. 12, , , API 602, ASTM A182 Grade F 316/F 316L",E 117700 mm          N 306624 mm            EL+ 36 mm,117.7,306.624,0.036,"Vx(2,6,1)"
0mPnA334X43BA5_r3mlCYQ,Geometry,7e3da5fa-167f-4c12-95be-2388ed3def60,"Pipe stock, 25 mm, PE, S-10S, ASME-B36.19M, ASTM A312 Grade TP304/TP304L, Seamless",E 117700 mm          N 306624 mm           EL+ 146 mm,117.7,306.624,0.146,"Vx(2,6,1)"
1SjWq05Yz30fAV8Tu$4Bzw,Insulation Volume,aa72672e-2fa4-419d-bde5-7a60da7ba24d,"Pipe stock, 25 mm, PE, S-10S, ASME-B36.19M, ASTM A312 Grade TP304/TP304L, Seamless",E 117700 mm          N 306624 mm           EL+ 146 mm,117.7,306.624,0.146,"Vx(2,6,1)"
2Ed_GKJU98lRpof$jZW38m,Geometry,2f4a4fc7-1d15-4b00-806b-77ed4658225b,"Plug, hexagonal, 25 mm, MTE, ASME-B16.11, ASTM A182 Grade F 304/F 304L",E 117700 mm          N 306624 mm             EL- 6 mm,117.7,306.624,-0.006,"Vx(2,6,1)"
0UCSkPN3X6GeFdPQ1yl4_B,Insulation Volume,cd05545c-5858-425d-9e3a-759e69de5b1c,"Plug, hexagonal, 25 mm, MTE, ASME-B16.11, ASTM A182 Grade F 304/F 304L",E 117700 mm          N 306624 mm             EL- 6 mm,117.7,306.624,-0.006,"Vx(2,6,1)"
1jyycjByn5EvsuaqYw4ybc,Geometry,389d8a2a-b814-474e-bf38-912d6a61fb45,"SockoletÃÂ®, reducing, 80 mm x 25 mm, BE/SWE, Class 3000, MSS SP-97, ASTM A182 Grade F 304/F 304L",E 117700 mm          N 306624 mm           EL+ 275 mm,117.7,306.624,0.275,"Vx(2,6,1)"
0yCZ7ajxrCaPK2WVgGleLj,Insulation Volume,a8e3a082-0efa-4675-8c9d-1213168f46cb,"SockoletÃÂ®, reducing, 80 mm x 25 mm, BE/SWE, Class 3000, MSS SP-97, ASTM A182 Grade F 304/F 304L",E 117700 mm          N 306624 mm           EL+ 275 mm,117.7,306.624,0.275,"Vx(2,6,1)"
0jlcp87ev6nvMZJD1SguNK,Geometry,fdd396bc-bb34-42a2-b68a-404cd8fcc7ed,SEE INSTRUMENT SUMMARY,E 117700 mm          N 306452 mm           EL+ 275 mm,117.7,306.452,0.275,"Vx(2,6,1)"
0Zb4ZuUnrFgQK1S$$$WSQk,Insulation Volume,239c60fc-71ae-4c32-aacf-c748f0e51197,SEE INSTRUMENT SUMMARY,E 117700 mm          N 306452 mm           EL+ 275 mm,117.7,306.452,0.275,"Vx(2,6,1)"
19ihd1XK901BC$ANxs5ba2,Geometry,9be5e79f-5444-465b-9f9d-e94ceaac23b5,"Gate valve, 3 in, RFFE, Class 150, , , , API-600, ASTM A351-CH10",E 117700 mm          N 306897 mm           EL+ 275 mm,117.7,306.897,0.275,"Vx(2,6,1)"
2vpkJRe7rFJxF9HcUBCGCW,Geometry,67de0aad-a1ff-4b31-9dfd-4e518c18a83a,"Weld neck flange, 80 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A182 Grade F 304/F 304L",E 117700 mm          N 306792 mm           EL+ 275 mm,117.7,306.792,0.275,"Vx(2,6,1)"
2mxepHif5Ezh4HCkrZy4EP,Insulation Volume,8a64ee13-7ce3-47f0-9ecd-78cbe4f1d203,"Weld neck flange, 80 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A182 Grade F 304/F 304L",E 117700 mm          N 306792 mm           EL+ 275 mm,117.7,306.792,0.275,"Vx(2,6,1)"
30RS$00TzDiAwQuCvYtjxd,Geometry,faa9c5b2-e6a5-4101-b048-58ea5c4d7916,"Weld neck flange, 80 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A182 Grade F 304/F 304L",E 117700 mm          N 306455 mm           EL+ 275 mm,117.7,306.455,0.275,"Vx(2,6,1)"
0PXI5nNYb8cgfecwFn8Nlz,Insulation Volume,67a99021-9979-4606-8fc8-8bf28b9d462c,"Weld neck flange, 80 mm, RFFE/BE, Class 150, ASME-B16.5, ASTM A182 Grade F 304/F 304L",E 117700 mm          N 306455 mm           EL+ 275 mm,117.7,306.455,0.275,"Vx(2,6,1)"
2Jh_5HZPv5G9aqJpi5JDX7,Geometry,9039a5a3-0a19-43d5-a2dc-d2754db284cf,"Pipe stock, 80 mm, BE, S-10S, ASME-B36.19M, ASTM A312 Grade TP304/TP304L, Seamless",E 117700 mm          N 306674 mm           EL+ 275 mm,117.7,306.674,0.275,"Vx(2,6,1)"
0fv32qv$vEPxuBNDF0laPd,Insulation Volume,98e37314-e64d-494c-a5ef-79bd0e65be33,"Pipe stock, 80 mm, BE, S-10S, ASME-B36.19M, ASTM A312 Grade TP304/TP304L, Seamless",E 117700 mm          N 306674 mm           EL+ 275 mm,117.7,306.674,0.275,"Vx(2,6,1)"
